pos_X,pos_Y,pos_Z
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906594
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
0.317926,-0.330263,0.906595
